;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptVpb2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
32;"bd-bedr:EarnOutSchemeExists";4;"         Earn-outregeling";"         Earn-outregeling";"         Earn-outregeling";"         Earn-outregeling";"";"EarnOutSchemeExists";"bd-bedr";"EarnOutSchemeExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#EarnOutSchemeExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118522|Article: 13, Name: Wet VPB1969, Paragraph: 6"
33;"bd-bedr:CounterEvidenceSchemeLimitationInterestDeductionApplicationExists";4;"         Toepassing tegenbewijsregeling begrenzing aftrek rente";"         Toepassing tegenbewijsregeling begrenzing aftrek rente";"         Toepassing tegenbewijsregeling begrenzing aftrek rente";"         Toepassing tegenbewijsregeling begrenzing aftrek rente";"";"CounterEvidenceSchemeLimitationInterestDeductionApplicationExists";"bd-bedr";"CounterEvidenceSchemeLimitationInterestDeductionApplicationExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#CounterEvidenceSchemeLimitationInterestDeductionApplicationExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118514|Article: 10a, Name: Wet VPB1969"
34;"bd-bedr:QualificationTaxableProfitExists";4;"         Kwalificatie belastbare winst";"         Kwalificatie belastbare winst";"         Kwalificatie belastbare winst";"         Kwalificatie belastbare winst";"";"QualificationTaxableProfitExists";"bd-bedr";"QualificationTaxableProfitExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#QualificationTaxableProfitExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118524|Article: 20, Name: Wet VPB1969, Paragraph: 4"
35;"bd-bedr:QualificationTaxableProfitClaimsAndDebtsBalanceEntitiesAffiliatedWithTaxpayer";4;"         Saldo vorderingen en schulden met belastingplichtigen verbonden lichamen";"         Saldo vorderingen en schulden met belastingplichtigen verbonden lichamen";"         Saldo vorderingen en schulden met belastingplichtigen verbonden lichamen";"         Saldo vorderingen en schulden met belastingplichtigen verbonden lichamen";"";"QualificationTaxableProfitClaimsAndDebtsBalanceEntitiesAffiliatedWithTaxpayer";"bd-bedr";"QualificationTaxableProfitClaimsAndDebtsBalanceEntitiesAffiliatedWithTaxpayer";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#QualificationTaxableProfitClaimsAndDebtsBalanceEntitiesAffiliatedWithTaxpayer";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 308982|Article: 20, Name: Wet VPB1969, Paragraph: 4|Article: 20b, Name: Wet VPB1969, Paragraph: 5"
36;"bd-bedr:LegalActionForeignShareholderOrLegalPersonExists";4;"         Rechtshandelingen met buitenlandse aandeelhouders/lichamen";"         Rechtshandelingen met buitenlandse aandeelhouders/lichamen";"         Rechtshandelingen met buitenlandse aandeelhouders/lichamen";"         Rechtshandelingen met buitenlandse aandeelhouders/lichamen";"";"LegalActionForeignShareholderOrLegalPersonExists";"bd-bedr";"LegalActionForeignShareholderOrLegalPersonExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#LegalActionForeignShareholderOrLegalPersonExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 512532"
37;"bd-bedr:LegalActionForeignShareholderOrLegalPersonMaterialImmaterialAssetsPaidAmount";4;"         Betaald bedrag voor materiele en/of immateriele activa";"         Betaald bedrag voor materiele en/of immateriele activa";"         Betaald bedrag voor materiele en/of immateriele activa";"         Betaald bedrag voor materiele en/of immateriele activa";"";"LegalActionForeignShareholderOrLegalPersonMaterialImmaterialAssetsPaidAmount";"bd-bedr";"LegalActionForeignShareholderOrLegalPersonMaterialImmaterialAssetsPaidAmount";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#LegalActionForeignShareholderOrLegalPersonMaterialImmaterialAssetsPaidAmount";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 512534"
38;"bd-bedr:BusinessReorganisationOrTransfersLocalFile";4;"         Lokaal dossier bedrijfsreorganisatie of overdrachten";"         Lokaal dossier bedrijfsreorganisatie of overdrachten";"         Lokaal dossier bedrijfsreorganisatie of overdrachten";"         Lokaal dossier bedrijfsreorganisatie of overdrachten";"";"BusinessReorganisationOrTransfersLocalFile";"bd-bedr";"BusinessReorganisationOrTransfersLocalFile";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BusinessReorganisationOrTransfersLocalFile";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 29e, Name: Wet VPB1969, Paragraph: 2|Article: 29g, Name: Wet VPB1969, Paragraph: 5|Article: 29g, Name: Wet VPB1969, Paragraph: 4|Name: Regeling aanvullende documentatieverplichtingen verrekenprijzen (nr. DB/2015/462M)|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 1751821"
39;"bd-bedr:FiscalTransparantEntityBenefit";4;"         Belang in fiscaal transparante entiteit";"         Belang in fiscaal transparante entiteit";"         Belang in fiscaal transparante entiteit";"         Belang in fiscaal transparante entiteit";"";"FiscalTransparantEntityBenefit";"bd-bedr";"FiscalTransparantEntityBenefit";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#FiscalTransparantEntityBenefit";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 1751837|Name: TK Vergaderjaar 2005-2006 Aanhangselnummer 565, (Brief staatssecretaris van Financiën 19 december 2005, DGB2005-06747)"
40;"bd-bedr:TrustCapitalCreationOrTrustCapitalShareholderExists";4;"         Vermogen afgezonderd in afgezonderd particulier vermogen of APV is aandeelhouder geworden";"         Vermogen afgezonderd in afgezonderd particulier vermogen of APV is aandeelhouder geworden";"         Vermogen afgezonderd in afgezonderd particulier vermogen of APV is aandeelhouder geworden";"         Vermogen afgezonderd in afgezonderd particulier vermogen of APV is aandeelhouder geworden";"";"TrustCapitalCreationOrTrustCapitalShareholderExists";"bd-bedr";"TrustCapitalCreationOrTrustCapitalShareholderExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#TrustCapitalCreationOrTrustCapitalShareholderExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 520528|Article: 8, Name: Wet VPB1969, Paragraph: 15"
41;"bd-bedr:CorporationTaxGeneralDataDescription";4;"         Toelichting op de algemene gegevens VpB";"         Toelichting op de algemene gegevens VpB";"         Toelichting op de algemene gegevens VpB";"         Toelichting op de algemene gegevens VpB";"";"CorporationTaxGeneralDataDescription";"bd-bedr";"CorporationTaxGeneralDataDescription";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#CorporationTaxGeneralDataDescription";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring6930VItemType";"anstring6930V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"6930";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 520507"
42;"bd-abstr:TaxEntityGeneralDataTitle";3;"      Vragen in verband met de fiscale eenheid";"      Vragen in verband met de fiscale eenheid";"      Vragen in verband met de fiscale eenheid";"      Vragen in verband met de fiscale eenheid";"";"TaxEntityGeneralDataTitle";"bd-abstr";"TaxEntityGeneralDataTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#TaxEntityGeneralDataTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
43;"bd-bedr:JoiningExistingSubsidiariesExists";4;"         Voeging met bestaande dochtermaatschappijen";"         Voeging met bestaande dochtermaatschappijen";"         Voeging met bestaande dochtermaatschappijen";"         Voeging met bestaande dochtermaatschappijen";"";"JoiningExistingSubsidiariesExists";"bd-bedr";"JoiningExistingSubsidiariesExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#JoiningExistingSubsidiariesExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507312|Article: 15ab, Name: Wet VPB1969"
44;"bd-bedr:RemovalSubsidiariesExists";4;"         Ontvoeging van dochtermaatschappijen";"         Ontvoeging van dochtermaatschappijen";"         Ontvoeging van dochtermaatschappijen";"         Ontvoeging van dochtermaatschappijen";"";"RemovalSubsidiariesExists";"bd-bedr";"RemovalSubsidiariesExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RemovalSubsidiariesExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507313|Article: 15, Name: Wet VPB1969"
45;"bd-bedr:SubsidiariesTerminationDissolutionSettlementSubsidiariesExists";4;"         Beëindiging door ontbinding en vereffening van dochtermaatschappij";"         Beëindiging door ontbinding en vereffening van dochtermaatschappij";"         Beëindiging door ontbinding en vereffening van dochtermaatschappij";"         Beëindiging door ontbinding en vereffening van dochtermaatschappij";"";"SubsidiariesTerminationDissolutionSettlementSubsidiariesExists";"bd-bedr";"SubsidiariesTerminationDissolutionSettlementSubsidiariesExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#SubsidiariesTerminationDissolutionSettlementSubsidiariesExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 507314"
46;"bd-bedr:RequestTransferLossesDisjoinedSubsidiaryExists";4;"         Verzoek meegeven verliezen aan ontvoegde dochtermaatschappij van toepassing";"         Verzoek meegeven verliezen aan ontvoegde dochtermaatschappij van toepassing";"         Verzoek meegeven verliezen aan ontvoegde dochtermaatschappij van toepassing";"         Verzoek meegeven verliezen aan ontvoegde dochtermaatschappij van toepassing";"";"RequestTransferLossesDisjoinedSubsidiaryExists";"bd-bedr";"RequestTransferLossesDisjoinedSubsidiaryExists";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestTransferLossesDisjoinedSubsidiaryExists";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118532|Article: 15af, Name: Wet VPB1969, Paragraph: 3"
47;"bd-bedr:RequestNonDivisionUnitTaxPurposesUponLegalMerger";4;"         Verzoek niet verbreken fiscale eenheid bij juridische fusie";"         Verzoek niet verbreken fiscale eenheid bij juridische fusie";"         Verzoek niet verbreken fiscale eenheid bij juridische fusie";"         Verzoek niet verbreken fiscale eenheid bij juridische fusie";"";"RequestNonDivisionUnitTaxPurposesUponLegalMerger";"bd-bedr";"RequestNonDivisionUnitTaxPurposesUponLegalMerger";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestNonDivisionUnitTaxPurposesUponLegalMerger";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 17, Name: Besluit fiscale eenheid 2003, Paragraph: 1|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118534"
48;"bd-bedr:RequestTransferLossesAcquiringLegalPerson";4;"         Verzoek meegeven verliezen aan verkrijgende rechtspersoon";"         Verzoek meegeven verliezen aan verkrijgende rechtspersoon";"         Verzoek meegeven verliezen aan verkrijgende rechtspersoon";"         Verzoek meegeven verliezen aan verkrijgende rechtspersoon";"";"RequestTransferLossesAcquiringLegalPerson";"bd-bedr";"RequestTransferLossesAcquiringLegalPerson";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestTransferLossesAcquiringLegalPerson";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118536|Article: 17, Name: Besluit fiscale eenheid 2003, Paragraph: 3"
49;"bd-bedr:RequestNonDivisionUnitTaxPurposesUponDisappearingSubsidiaryLegalMerger";4;"         Verzoek niet verbreken fiscale eenheid bij verdwijnende dochtermaatschappij (juridische fusie)";"         Verzoek niet verbreken fiscale eenheid bij verdwijnende dochtermaatschappij (juridische fusie)";"         Verzoek niet verbreken fiscale eenheid bij verdwijnende dochtermaatschappij (juridische fusie)";"         Verzoek niet verbreken fiscale eenheid bij verdwijnende dochtermaatschappij (juridische fusie)";"";"RequestNonDivisionUnitTaxPurposesUponDisappearingSubsidiaryLegalMerger";"bd-bedr";"RequestNonDivisionUnitTaxPurposesUponDisappearingSubsidiaryLegalMerger";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestNonDivisionUnitTaxPurposesUponDisappearingSubsidiaryLegalMerger";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 18, Name: Besluit fiscale eenheid 2003, Paragraph: 1|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118538"
50;"bd-bedr:RequestTransferLossesDisappearingSubsidiaryAcquringParty";4;"         Verzoek meegeven verliezen van verdwijnende dochtermaatschappij aan verkrijger";"         Verzoek meegeven verliezen van verdwijnende dochtermaatschappij aan verkrijger";"         Verzoek meegeven verliezen van verdwijnende dochtermaatschappij aan verkrijger";"         Verzoek meegeven verliezen van verdwijnende dochtermaatschappij aan verkrijger";"";"RequestTransferLossesDisappearingSubsidiaryAcquringParty";"bd-bedr";"RequestTransferLossesDisappearingSubsidiaryAcquringParty";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestTransferLossesDisappearingSubsidiaryAcquringParty";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118540|Article: 18, Name: Besluit fiscale eenheid 2003, Paragraph: 3"
51;"bd-bedr:RequestTransferDistributionLosses";4;"         Verzoek meegeven uitdelingstekorten van toepassing";"         Verzoek meegeven uitdelingstekorten van toepassing";"         Verzoek meegeven uitdelingstekorten van toepassing";"         Verzoek meegeven uitdelingstekorten van toepassing";"";"RequestTransferDistributionLosses";"bd-bedr";"RequestTransferDistributionLosses";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#RequestTransferDistributionLosses";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118542|Article: 26, Name: Besluit fiscale eenheid 2003, Paragraph: 2"
52;"bd-bedr:TaxEntityGeneralDataDescription";4;"         Toelichting op vragen in verband met de fiscale eenheid";"         Toelichting op vragen in verband met de fiscale eenheid";"         Toelichting op vragen in verband met de fiscale eenheid";"         Toelichting op vragen in verband met de fiscale eenheid";"";"TaxEntityGeneralDataDescription";"bd-bedr";"TaxEntityGeneralDataDescription";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#TaxEntityGeneralDataDescription";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring6930VItemType";"anstring6930V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"6930";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 520508"
53;"bd-abstr:CorporationTaxNonDeductibleTitle";3;"      Niet aftrekbare bedragen vennootschapsbelasting";"      Niet aftrekbare bedragen vennootschapsbelasting";"      Niet aftrekbare bedragen vennootschapsbelasting";"      Niet aftrekbare bedragen vennootschapsbelasting";"";"CorporationTaxNonDeductibleTitle";"bd-abstr";"CorporationTaxNonDeductibleTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#CorporationTaxNonDeductibleTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
54;"bd-abstr:ProfitDistributionsSubjectToDividendTaxTitle";4;"         Aan dividendbelasting onderworpen winstuitdelingen";"         Aan dividendbelasting onderworpen winstuitdelingen";"         Aan dividendbelasting onderworpen winstuitdelingen";"         Aan dividendbelasting onderworpen winstuitdelingen";"";"ProfitDistributionsSubjectToDividendTaxTitle";"bd-abstr";"ProfitDistributionsSubjectToDividendTaxTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#ProfitDistributionsSubjectToDividendTaxTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
55;"bd-bedr-tuple:ProfitDistributionsSubjectToDividendTaxSpecification";5;"            Aan dividendbelasting onderworpen winstuitdelingen, specificatie";"            Aan dividendbelasting onderworpen winstuitdelingen, specificatie";"            Aan dividendbelasting onderworpen winstuitdelingen, specificatie";"            Aan dividendbelasting onderworpen winstuitdelingen, specificatie";"";"ProfitDistributionsSubjectToDividendTaxSpecification";"bd-bedr-tuple";"ProfitDistributionsSubjectToDividendTaxSpecification";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedr-tuples#ProfitDistributionsSubjectToDividendTaxSpecification";"sbr:specificationTuple";1;1;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";"";"";"";"";"Article: 10, Name: Wet VPB1969, Paragraph: 1, Subparagraph: f"
